
  KODETABELL produsert av FxTell 2015.02.18 - 13:55:51
  Gjelder for alle filer i kjøringen. Filnavnene finnes i VOLUMTABELL
--------------------------------------------------------------------------------------------------------------------------------------------------
Hvor SOSINavn                                         Verdi                                                   Ant  Tekst                          
  G ..BRANNSTASJON                                    TRYSIL                                                    1   - 
  G ..BRANNSTASJON                                    Tufsingdalen                                              1   - 
  G ..BRANNSTASJON                                    Tunnsjøen                                                 1   - 
  G ..BRANNSTASJON                                    TUSTNA                                                    1   - 
  G ..BRANNSTASJON                                    TVEDESTRAND                                               1   - 
  G ..BRANNSTASJON                                    TYNSET                                                    1   - 
  G ..BRANNSTASJON                                    TYSSE                                                     1   - 
  G ..BRANNSTASJON                                    TYSVÆRVÅG                                                 1   - 
  G ..BRANNSTASJON                                    UGGEDALSEIDET                                             1   - 
  G ..BRANNSTASJON                                    ULEFOSS                                                   1   - 
  G ..BRANNSTASJON                                    ULSTEINVIK                                                1   - 
  G ..BRANNSTASJON                                    ULVIK                                                     1   - 
  G ..BRANNSTASJON                                    UNDREDAL                                                  1   - 
  G ..BRANNSTASJON                                    USKEDAL                                                   1   - 
  G ..BRANNSTASJON                                    UTVIK                                                     1   - 
  G ..BRANNSTASJON                                    VÅG                                                       1   - 
  G ..BRANNSTASJON                                    VÅGÅMO                                                    1   - 
  G ..BRANNSTASJON                                    VÅLER                                                     1   - 
  G ..BRANNSTASJON                                    VÆRLANDET                                                 1   - 
  G ..BRANNSTASJON                                    VADHEIM                                                   1   - 
  G ..BRANNSTASJON                                    VADSØ                                                     1   - 
  G ..BRANNSTASJON                                    VALDERØY/VIGRA                                            1   - 
  G ..BRANNSTASJON                                    VALESTRANDFOSSEN                                          1   - 
  G ..BRANNSTASJON                                    VALLDAL                                                   1   - 
  G ..BRANNSTASJON                                    VALLE                                                     1   - 
  G ..BRANNSTASJON                                    VALNESFJORD                                               1   - 
  G ..BRANNSTASJON                                    VANGSVIK                                                  1   - 
  G ..BRANNSTASJON                                    VANNAREID                                                 1   - 
  G ..BRANNSTASJON                                    VANNVÅG                                                   1   - 
  G ..BRANNSTASJON                                    VANVIKAN                                                  1   - 
  G ..BRANNSTASJON                                    VARALDSØY                                                 1   - 
  G ..BRANNSTASJON                                    VARANGERBOTN                                              1   - 
  G ..BRANNSTASJON                                    VARDØ                                                     1   - 
  G ..BRANNSTASJON                                    VARDEN                                                    1   - 
  G ..BRANNSTASJON                                    VARTDAL                                                   1   - 
  G ..BRANNSTASJON                                    VASSØY                                                    1   - 
  G ..BRANNSTASJON                                    VASSENDEN                                                 1   - 
  G ..BRANNSTASJON                                    VATNE                                                     1   - 
  G ..BRANNSTASJON                                    VEGGLI                                                    1   - 
  G ..BRANNSTASJON                                    VEIDHOLMEN                                                1   - 
  G ..BRANNSTASJON                                    VEIDNES                                                   1   - 
  G ..BRANNSTASJON                                    VENJANESET                                                1   - 
  G ..BRANNSTASJON                                    VENNESLA                                                  1   - 
  G ..BRANNSTASJON                                    VERDAL                                                    1   - 
  G ..BRANNSTASJON                                    VERMA                                                     1   - 
  G ..BRANNSTASJON                                    VESTBY                                                    1   - 
  G ..BRANNSTASJON                                    VIGRESTAD                                                 1   - 
  G ..BRANNSTASJON                                    VIK                                                       2   - 
  G ..BRANNSTASJON                                    VIKEBUKT                                                  1   - 
  G ..BRANNSTASJON                                    VIKESÅ                                                    1   - 
  G ..BRANNSTASJON                                    VIKEVÅG                                                   1   - 
  G ..BRANNSTASJON                                    VIKSDALEN                                                 1   - 
  G ..BRANNSTASJON                                    VINSTRA                                                   1   - 
  G ..BRANNSTASJON                                    VISTDAL                                                   1   - 
  G ..BRANNSTASJON                                    VOLDA                                                     1   - 
  G ..BRANNSTASJON                                    VORMEDAL                                                  1   - 
  G ..BRANNSTASJON                                    VOSSESTRAND                                               1   - 
  G ..BRANNSTASJON                                    VRÅDAL                                                    1   - 
  G ..BRANNSTASJON                                    YLVINGEN                                                  1   - 
  G ..BRANNSTASJON                                    YTTERØY                                                   1   - 
  G ..BRANNVESEN                                      "Åmot brannvesen"                                         1   - 
  G ..BRANNVESEN                                      "Østre Agder Brannvesen"                                  8   - 
  G ..BRANNVESEN                                      "Østre Toten"                                             1   - 
  G ..BRANNVESEN                                      "Øvre Romerike Brann- og redningsvesen IKS"               6   - 
  G ..BRANNVESEN                                      "Øystre Slidre"                                           2   - 
  G ..BRANNVESEN                                      "Alta "                                                   4   - 
  G ..BRANNVESEN                                      "Asker og Bærum Brannvesen"                               4   - 
  G ..BRANNVESEN                                      "Askvoll "                                                1   - 
  G ..BRANNVESEN                                      "Aure brannvesen"                                         2   - 
  G ..BRANNVESEN                                      "Bø (Nordland)"                                           1   - 
  G ..BRANNVESEN                                      "Bjarkøy "                                                1   - 
  G ..BRANNVESEN                                      "Brannvesenet Midt IKS"                                  12   - 
  G ..BRANNVESEN                                      "Brannvesenet Sør IKS"                                   13   - 
  G ..BRANNVESEN                                      "Drammensregionens Brannvesen IKS"                        6   - 
  G ..BRANNVESEN                                      "Drammensregionens brannvesen"                            3   - 
  G ..BRANNVESEN                                      "Eigersund "                                              1   - 
  G ..BRANNVESEN                                      "Fosen Brann og Redningstjeneste IKS"                     8   - 
  G ..BRANNVESEN                                      "Fredrikstad brann og redningsk"                          3   - 
  G ..BRANNVESEN                                      "Gauldal brann og redning IKS"                            8   - 
  G ..BRANNVESEN                                      "Glåmdal brannvesen IKS"                                  2   - 
  G ..BRANNVESEN                                      "Glåmdalen brannvesen IKS"                                1   - 
  G ..BRANNVESEN                                      "Hallingdal brann- og redningsteneste IKS"                3   - 
  G ..BRANNVESEN                                      "Haugesund "                                              1   - 
  G ..BRANNVESEN                                      "Hedmarken brannvesen"                                    3   - 
  G ..BRANNVESEN                                      "Herøy (Møre og Romsdal)"                                 1   - 
  G ..BRANNVESEN                                      "Hjelmeland "                                             1   - 
  G ..BRANNVESEN                                      "Indre Sør-Troms interkommunale brannvesen"               2   - 
  G ..BRANNVESEN                                      "Indre Sør-Troms interkommunale"                          1   - 
  G ..BRANNVESEN                                      "Innherred Samkommune Brann og redning"                   3   - 
  G ..BRANNVESEN                                      "Kautokeino "                                             1   - 
  G ..BRANNVESEN                                      "Kristiansandsregionen brann og redning IKS"              6   - 
  G ..BRANNVESEN                                      "Kvalsund "                                               1   - 
  G ..BRANNVESEN                                      "Kvalsund brann og redning"                               1   - 
  G ..BRANNVESEN                                      "Lesja og Dovre Brannvesen"                               2   - 
  G ..BRANNVESEN                                      "Lillehammer Region"                                      4   - 
  G ..BRANNVESEN                                      "Lindås og Meland"                                        2   - 
  G ..BRANNVESEN                                      "Lom og Skjåk"                                            2   - 
  G ..BRANNVESEN                                      "Loppa "                                                  2   - 
  G ..BRANNVESEN                                      "Lunner - Gran brann og redning"                          4   - 
  G ..BRANNVESEN                                      "Midt-Hedmark brann-og redningsvesen IKS"                11   - 
  G ..BRANNVESEN                                      "Midt-Telemark Brann- og Red.tj"                          3   - 
  G ..BRANNVESEN                                      "Midt-Telemark Brann- og Redningstj"                      1   - 
  G ..BRANNVESEN                                      "Mossereg. interk. Br.vesen"                              1   - 
  G ..BRANNVESEN                                      "Mosseregionens interkommunale brann- og feierves         1   - 
  G ..BRANNVESEN                                      "Mosseregionens interkommunale brann- og feierves         1   - 
  G ..BRANNVESEN                                      "Nedre Romerike Brann- og redningsvesen IKS"              7   - 
  G ..BRANNVESEN                                      "Nordre Follo brannvesen IKS"                             3   - 
  G ..BRANNVESEN                                      "Nordre Land"                                             1   - 
  G ..BRANNVESEN                                      "Nore og Uvdal"                                           1   - 
  G ..BRANNVESEN                                      "Ofoten Brann IKS"                                        6   - 
  G ..BRANNVESEN                                      "Orkdal og Skaun brannvesen"                              2   - 
  G ..BRANNVESEN                                      "Os "                                                     2   - 
  G ..BRANNVESEN                                      "Rogaland brann og redning IKS"                          13   - 
  G ..BRANNVESEN                                      "Søndre Follo Brannvesen IKS"                             1   - 
  G ..BRANNVESEN                                      "Søndre Follo"                                            1   - 
  G ..BRANNVESEN                                      "Søndre land"                                             1   - 
  G ..BRANNVESEN                                      "Sørreisa og Dyrøy"                                       2   - 
  G ..BRANNVESEN                                      "Salten Brann IKS"                                       25   - 
  G ..BRANNVESEN                                      "Setesdal Brannvesen IKS"                                 7   - 
  G ..BRANNVESEN                                      "Sogn brann og redning IKS"                               9   - 
  G ..BRANNVESEN                                      "Solund"                                                  1   - 
  G ..BRANNVESEN                                      "Sotra brannvern IKS"                                     2   - 
  G ..BRANNVESEN                                      "Spydeberg og Hobøl brannvesen"                           1   - 
  G ..BRANNVESEN                                      "Tingvoll brann og feiervesenn"                           2   - 
  G ..BRANNVESEN                                      "Trøndelag brann- og redningstjeneste IKS"               10   - 
  G ..BRANNVESEN                                      "Trøndelag brann- og redningstjeneste"                    2   - 
  G ..BRANNVESEN                                      "Tromsø "                                                 1   - 
  G ..BRANNVESEN                                      "Tydal brannvesen"                                        1   - 
  G ..BRANNVESEN                                      "Vest-Telemark brannvesen"                               13   - 
  G ..BRANNVESEN                                      "Vestfold interkommunale brannvesen"                      1   - 
  G ..BRANNVESEN                                      "Vestfold interkommunale brv."                            2   - 
  G ..BRANNVESEN                                      "Vestre Slidre"                                           1   - 
  G ..BRANNVESEN                                      "Vestre Toten brannvesen"                                 1   - 
  G ..BRANNVESEN                                      "Vikna"                                                   1   - 
  G ..BRANNVESEN                                      Ålesund                                                   2   - 
  G ..BRANNVESEN                                      Årdal                                                     2   - 
  G ..BRANNVESEN                                      Åsnes                                                     1   - 
  G ..BRANNVESEN                                      Øksnes                                                    1   - 
  G ..BRANNVESEN                                      Ørskog                                                    1   - 
  G ..BRANNVESEN                                      Ørsta                                                     5   - 
  G ..BRANNVESEN                                      Øygarden                                                  1   - 
  G ..BRANNVESEN                                      Agdenes                                                   2   - 
  G ..BRANNVESEN                                      Alstahaug                                                 4   - 
  G ..BRANNVESEN                                      Alta                                                      2   - 
  G ..BRANNVESEN                                      Andøy                                                     3   - 
  G ..BRANNVESEN                                      Aremark                                                   1   - 
  G ..BRANNVESEN                                      Askøy                                                     1   - 
  G ..BRANNVESEN                                      Askim                                                     1   - 
  G ..BRANNVESEN                                      Askvoll                                                   3   - 
  G ..BRANNVESEN                                      Aukra                                                     1   - 
  G ..BRANNVESEN                                      Aurland                                                   3   - 
  G ..BRANNVESEN                                      Austevoll                                                 1   - 
  G ..BRANNVESEN                                      Austrheim                                                 2   - 
  G ..BRANNVESEN                                      Averøy                                                    2   - 
  G ..BRANNVESEN                                      Bømlo                                                     4   - 
  G ..BRANNVESEN                                      Båtsfjord                                                 1   - 
  G ..BRANNVESEN                                      Balsfjord                                                 1   - 
  G ..BRANNVESEN                                      Bamble                                                    2   - 
  G ..BRANNVESEN                                      Bardu                                                     1   - 
  G ..BRANNVESEN                                      Berg                                                      2   - 
  G ..BRANNVESEN                                      Bergen                                                    6   - 
  G ..BRANNVESEN                                      Berlevåg                                                  1   - 
  G ..BRANNVESEN                                      Bindal                                                    3   - 
  G ..BRANNVESEN                                      Bjarkøy                                                   1   - 
  G ..BRANNVESEN                                      Bokn                                                      1   - 
  G ..BRANNVESEN                                      Brønnøy                                                   2   - 
  G ..BRANNVESEN                                      Bremanger                                                 6   - 
  G ..BRANNVESEN                                      Dønna                                                     1   - 
  G ..BRANNVESEN                                      Drangedal                                                 1   - 
  G ..BRANNVESEN                                      Eid                                                       1   - 
  G ..BRANNVESEN                                      Eide                                                      1   - 
  G ..BRANNVESEN                                      Eidfjord                                                  1   - 
  G ..BRANNVESEN                                      Eidsberg                                                  1   - 
  G ..BRANNVESEN                                      Eidskog                                                   1   - 
  G ..BRANNVESEN                                      Eigersund                                                 2   - 
  G ..BRANNVESEN                                      Etne                                                      2   - 
  G ..BRANNVESEN                                      Etnedal                                                   1   - 
  G ..BRANNVESEN                                      Evenes                                                    1   - 
  G ..BRANNVESEN                                      Førde                                                     1   - 
  G ..BRANNVESEN                                      Fedje                                                     1   - 
  G ..BRANNVESEN                                      Finnøy                                                    1   - 
  G ..BRANNVESEN                                      Fitjar                                                    1   - 
  G ..BRANNVESEN                                      Fjaler                                                    1   - 
  G ..BRANNVESEN                                      Flå                                                       1   - 
  G ..BRANNVESEN                                      Flakstad                                                  1   - 
  G ..BRANNVESEN                                      Flatanger                                                 2   - 
  G ..BRANNVESEN                                      Flekkefjord                                               4   - 
  G ..BRANNVESEN                                      Flesberg                                                  1   - 
  G ..BRANNVESEN                                      Florø                                                     2   - 
  G ..BRANNVESEN                                      Flora                                                     7   - 
  G ..BRANNVESEN                                      Forsand                                                   2   - 
  G ..BRANNVESEN                                      Fosnes                                                    2   - 
  G ..BRANNVESEN                                      Frøya                                                     4   - 
  G ..BRANNVESEN                                      Fræna                                                     2   - 
  G ..BRANNVESEN                                      Frosta                                                    1   - 
  G ..BRANNVESEN                                      Fusa                                                      2   - 
  G ..BRANNVESEN                                      Gamvik                                                    3   - 
  G ..BRANNVESEN                                      Gaular                                                    3   - 
  G ..BRANNVESEN                                      Giske                                                     2   - 
  G ..BRANNVESEN                                      Gjøvik                                                    1   - 
  G ..BRANNVESEN                                      Gjemnes                                                   3   - 
  G ..BRANNVESEN                                      Gloppen                                                   3   - 
  G ..BRANNVESEN                                      Grane                                                     1   - 
  G ..BRANNVESEN                                      Granvin                                                   1   - 
  G ..BRANNVESEN                                      Grimstad                                                  1   - 
  G ..BRANNVESEN                                      Grong                                                     1   - 
  G ..BRANNVESEN                                      Gulen                                                     4   - 
  G ..BRANNVESEN                                      Høyanger                                                  6   - 
  G ..BRANNVESEN                                      Høylandet                                                 1   - 
  G ..BRANNVESEN                                      Hå                                                        2   - 
  G ..BRANNVESEN                                      Hadsel                                                    3   - 
  G ..BRANNVESEN                                      Halden                                                    1   - 
  G ..BRANNVESEN                                      Halsa                                                     2   - 
  G ..BRANNVESEN                                      Hammerfest                                                1   - 
  G ..BRANNVESEN                                      Haram                                                     7   - 
  G ..BRANNVESEN                                      Hareid                                                    1   - 
  G ..BRANNVESEN                                      Harstad                                                   3   - 
  G ..BRANNVESEN                                      Hasvik                                                    3   - 
  G ..BRANNVESEN                                      Hattfjelldal                                              1   - 
  G ..BRANNVESEN                                      Haugesund                                                 1   - 
  G ..BRANNVESEN                                      Hemne                                                     1   - 
  G ..BRANNVESEN                                      Hemnes                                                    2   - 
  G ..BRANNVESEN                                      Herøy                                                     3   - 
  G ..BRANNVESEN                                      Hitra                                                     3   - 
  G ..BRANNVESEN                                      Hjelmeland                                                2   - 
  G ..BRANNVESEN                                      Hol                                                       2   - 
  G ..BRANNVESEN                                      Holtålen                                                  1   - 
  G ..BRANNVESEN                                      Hornindal                                                 1   - 
  G ..BRANNVESEN                                      Hurum                                                     1   - 
  G ..BRANNVESEN                                      Hyllestad                                                 1   - 
  G ..BRANNVESEN                                      Ibestad                                                   2   - 
  G ..BRANNVESEN                                      Jølster                                                   2   - 
  G ..BRANNVESEN                                      Jevnaker                                                  1   - 
  G ..BRANNVESEN                                      Jondal                                                    1   - 
  G ..BRANNVESEN                                      Kåfjord                                                   3   - 
  G ..BRANNVESEN                                      Karasjok                                                  1   - 
  G ..BRANNVESEN                                      Karlsøy                                                   4   - 
  G ..BRANNVESEN                                      Karmøy                                                    5   - 
  G ..BRANNVESEN                                      Kautokeino                                                1   - 
  G ..BRANNVESEN                                      Kongsberg                                                 2   - 
  G ..BRANNVESEN                                      Kragerø                                                   2   - 
  G ..BRANNVESEN                                      Kristiansund                                              2   - 
  G ..BRANNVESEN                                      Kvæfjord                                                  3   - 
  G ..BRANNVESEN                                      Kvænangen                                                 2   - 
  G ..BRANNVESEN                                      Kvam                                                      4   - 
  G ..BRANNVESEN                                      Kvinnherad                                                8   - 
  G ..BRANNVESEN                                      Lødingen                                                  1   - 
  G ..BRANNVESEN                                      Lærdal                                                    2   - 
  G ..BRANNVESEN                                      Larvik                                                    1   - 
  G ..BRANNVESEN                                      Lebesby                                                   5   - 
  G ..BRANNVESEN                                      Leirfjord                                                 2   - 
  G ..BRANNVESEN                                      Leka                                                      2   - 
  G ..BRANNVESEN                                      Lenvik                                                    6   - 
  G ..BRANNVESEN                                      Loppa                                                     1   - 
  G ..BRANNVESEN                                      Lund                                                      1   - 
  G ..BRANNVESEN                                      Lurøy                                                     5   - 
  G ..BRANNVESEN                                      Lyngen                                                    3   - 
  G ..BRANNVESEN                                      Målselv                                                   2   - 
  G ..BRANNVESEN                                      Måsøy                                                     5   - 
  G ..BRANNVESEN                                      Marker                                                    1   - 
  G ..BRANNVESEN                                      Masfjorden                                                3   - 
  G ..BRANNVESEN                                      Meldal                                                    1   - 
  G ..BRANNVESEN                                      Meråker                                                   1   - 
  G ..BRANNVESEN                                      Midsund                                                   1   - 
  G ..BRANNVESEN                                      Midt-Gudbrandsdal                                         5   - 
  G ..BRANNVESEN                                      Modalen                                                   1   - 
  G ..BRANNVESEN                                      Modum                                                     1   - 
  G ..BRANNVESEN                                      Molde                                                     4   - 
  G ..BRANNVESEN                                      Moskenes                                                  2   - 
  G ..BRANNVESEN                                      Nærøy                                                     3   - 
  G ..BRANNVESEN                                      Namsos                                                    1   - 
  G ..BRANNVESEN                                      Namsskogan                                                1   - 
  G ..BRANNVESEN                                      Naustdal                                                  1   - 
  G ..BRANNVESEN                                      Nes                                                       1   - 
  G ..BRANNVESEN                                      Nesna                                                     4   - 
  G ..BRANNVESEN                                      Nesseby                                                   1   - 
  G ..BRANNVESEN                                      Nesset                                                    4   - 
  G ..BRANNVESEN                                      Nord-Aurdal                                               2   - 
  G ..BRANNVESEN                                      Nord-Odal                                                 1   - 
  G ..BRANNVESEN                                      Norddal                                                   2   - 
  G ..BRANNVESEN                                      Nordkapp                                                  4   - 
  G ..BRANNVESEN                                      Nordreisa                                                 1   - 
  G ..BRANNVESEN                                      Notodden                                                  2   - 
  G ..BRANNVESEN                                      Odda                                                      2   - 
  G ..BRANNVESEN                                      Os                                                        2   - 
  G ..BRANNVESEN                                      Oslo                                                      8   - 
  G ..BRANNVESEN                                      Osterøy                                                   5   - 
  G ..BRANNVESEN                                      Overhalla                                                 1   - 
  G ..BRANNVESEN                                      Porsanger                                                 1   - 
  G ..BRANNVESEN                                      Porsgrunn                                                 3   - 
  G ..BRANNVESEN                                      Rødøy                                                     9   - 
  G ..BRANNVESEN                                      Røros                                                     1   - 
  G ..BRANNVESEN                                      Røst                                                      1   - 
  G ..BRANNVESEN                                      Røyken                                                    1   - 
  G ..BRANNVESEN                                      Radøy                                                     1   - 
  G ..BRANNVESEN                                      Rakkestad                                                 1   - 
  G ..BRANNVESEN                                      Rana                                                      1   - 
  G ..BRANNVESEN                                      Rauma                                                     4   - 
  G ..BRANNVESEN                                      Rindal                                                    1   - 
  G ..BRANNVESEN                                      Ringerike                                                 3   - 
  G ..BRANNVESEN                                      Ringsaker                                                 4   - 
  G ..BRANNVESEN                                      Rollag                                                    1   - 
  G ..BRANNVESEN                                      Sømna                                                     1   - 
  G ..BRANNVESEN                                      Sør-Aurdal                                                3   - 
  G ..BRANNVESEN                                      Sør-Odal                                                  1   - 
  G ..BRANNVESEN                                      Sør-Varanger                                              4   - 
  G ..BRANNVESEN                                      Samnanger                                                 1   - 
  G ..BRANNVESEN                                      Sandøy                                                    3   - 
  G ..BRANNVESEN                                      Sande                                                     3   - 
  G ..BRANNVESEN                                      Sandefjord                                                1   - 
  G ..BRANNVESEN                                      Sarpsborg                                                 1   - 
  G ..BRANNVESEN                                      Sauda                                                     1   - 
  G ..BRANNVESEN                                      Sel                                                       2   - 
  G ..BRANNVESEN                                      Selbu                                                     1   - 
  G ..BRANNVESEN                                      Selje                                                     2   - 
  G ..BRANNVESEN                                      Sirdal                                                    2   - 
  G ..BRANNVESEN                                      Skånland                                                  2   - 
  G ..BRANNVESEN                                      Skien                                                     1   - 
  G ..BRANNVESEN                                      Skiptvet                                                  1   - 
  G ..BRANNVESEN                                      Skjervøy                                                  2   - 
  G ..BRANNVESEN                                      Skodje                                                    1   - 
  G ..BRANNVESEN                                      Smøla                                                     3   - 
  G ..BRANNVESEN                                      Snillfjord                                                2   - 
  G ..BRANNVESEN                                      Sokndal                                                   1   - 
  G ..BRANNVESEN                                      Solund                                                    1   - 
  G ..BRANNVESEN                                      Sortland                                                  1   - 
  G ..BRANNVESEN                                      Stjørdal                                                  1   - 
  G ..BRANNVESEN                                      Stokke                                                    1   - 
  G ..BRANNVESEN                                      Stord                                                     2   - 
  G ..BRANNVESEN                                      Stordal                                                   1   - 
  G ..BRANNVESEN                                      Storfjord                                                 2   - 
  G ..BRANNVESEN                                      Strand                                                    1   - 
  G ..BRANNVESEN                                      Stranda                                                   3   - 
  G ..BRANNVESEN                                      Stryn                                                     3   - 
  G ..BRANNVESEN                                      Sula                                                      1   - 
  G ..BRANNVESEN                                      Suldal                                                    6   - 
  G ..BRANNVESEN                                      Sunndal                                                   3   - 
  G ..BRANNVESEN                                      Surnadal                                                  3   - 
  G ..BRANNVESEN                                      Sveio                                                     2   - 
  G ..BRANNVESEN                                      Sykkylven                                                 2   - 
  G ..BRANNVESEN                                      Tana                                                      1   - 
  G ..BRANNVESEN                                      Tinn                                                      4   - 
  G ..BRANNVESEN                                      Tjeldsund                                                 1   - 
  G ..BRANNVESEN                                      Torsken                                                   3   - 
  G ..BRANNVESEN                                      Trøgstad                                                  1   - 
  G ..BRANNVESEN                                      Træna                                                     1   - 
  G ..BRANNVESEN                                      Tranøy                                                    2   - 
  G ..BRANNVESEN                                      Tromsø                                                    1   - 
  G ..BRANNVESEN                                      Tysnes                                                    1   - 
  G ..BRANNVESEN                                      Tysvær                                                    3   - 
  G ..BRANNVESEN                                      Ullensvang                                                2   - 
  G ..BRANNVESEN                                      Ulstein                                                   1   - 
  G ..BRANNVESEN                                      Ulvik                                                     1   - 
  G ..BRANNVESEN                                      Utsira                                                    1   - 
  G ..BRANNVESEN                                      Værøy                                                     1   - 
  G ..BRANNVESEN                                      Vågå                                                      1   - 
  G ..BRANNVESEN                                      Vågan                                                     1   - 
  G ..BRANNVESEN                                      Vågsøy                                                    1   - 
  G ..BRANNVESEN                                      Vadsø                                                     1   - 
  G ..BRANNVESEN                                      Vaksdal                                                   2   - 
  G ..BRANNVESEN                                      Vang                                                      2   - 
  G ..BRANNVESEN                                      Vanylven                                                  2   - 
  G ..BRANNVESEN                                      Vardø                                                     2   - 
  G ..BRANNVESEN                                      Vefsn                                                     1   - 
  G ..BRANNVESEN                                      Vega                                                      2   - 
  G ..BRANNVESEN                                      Vestnes                                                   4   - 
  G ..BRANNVESEN                                      Vestvågøy                                                 2   - 
  G ..BRANNVESEN                                      Vevelstad                                                 1   - 
  G ..BRANNVESEN                                      Vikna                                                     1   - 
  G ..BRANNVESEN                                      Vindafjord                                                3   - 
  G ..BRANNVESEN                                      Volda                                                     1   - 
  G ..BRANNVESEN                                      Voss                                                      3   - 
  G ..FØRSTEDIGITALISERINGSDATO                       v                                                       759  v
  G ..INFORMASJON                                     v                                                        28  v
  G ..KASERNERT                                       D                                                       123   - 
  G ..KASERNERT                                       DA                                                       23   - 
  G ..KASERNERT                                       DN                                                       83   - 
  G ..KASERNERT                                       IK                                                      531   - 
